book_id,author_id,role
23041,15768,Goodreads Author
23042,15769,Goodreads Author
23043,15770,writer
23044,11007,writer
23044,15771,Goodreads Author
23045,15772,Goodreads Author
23046,15773,Goodreads Author
23047,15774,writer
23047,15775,writer
23047,15776,Goodreads Author)
23047,15777,Illustrator
23047,15778,Illustrator
23048,15779,Goodreads Author
23049,15780,writer
23050,8242,writer
23051,3441,writer
23052,7401,writer
23052,15781,Editor
23053,7255,writer
23053,15782,Goodreads Author)
23053,15783,Artist
23054,15784,writer
23055,15785,writer
23056,15786,writer
23057,584,Goodreads Author
23058,15787,writer
23059,15788,writer
23059,15789,Goodreads Author
23059,15790,Narrator
23060,8175,Goodreads Author
23060,15791,writer
23060,15792,Translator
23061,4474,Goodreads Author
23062,15793,Goodreads Author
23063,15794,Goodreads Author
23064,15795,writer
23064,15796,translator
23065,15797,writer
23065,15798,Translator
23066,4271,writer
23067,15799,writer
23067,15800,writer
23068,15801,Goodreads Author
23069,15802,writer
23069,15803,Illustrator
23069,15804,Translator
23070,15805,writer
23070,15806,writer
23071,15807,Goodreads Author
23072,7666,writer
23073,15808,writer
23073,15809,writer
23074,15810,Goodreads Author
23075,956,writer
23075,957,writer
23076,15811,Goodreads Author
23077,15812,writer
23077,15813,Cover
23078,9925,writer
23079,8268,writer
23079,8269,Illustrator
23080,15814,writer
23080,15815,Translator
23081,15816,Goodreads Author
23082,15817,writer
23083,10997,Goodreads Author
23084,15818,Goodreads Author
23085,15819,Writer
23085,15820,Artist
23086,4282,Goodreads Author
23086,13014,Narrator
23087,15821,Goodreads Author
23088,4356,Goodreads Author
23089,15822,writer
23090,15823,Goodreads Author
23090,15824,Translator
23091,15825,writer
23092,15826,writer
23092,15827,ترجمة
23093,15828,Goodreads Author
23094,15829,writer
23095,4147,writer
23095,15830,Screenplay
23095,15831,Screenplay
23096,15832,writer
23096,731,writer
23097,15833,writer
23098,15834,writer
23099,15835,writer
23100,15116,writer
23100,15115,writer
23101,2480,writer
23101,15836,translator
23102,15837,writer
23102,15838,writer
23102,15839,ترجمة
23103,9042,Goodreads Author
23104,15840,Goodreads Author
23105,15841,writer
23105,15842,writer
23106,13067,Goodreads Author
23107,15843,writer
23107,15844,Illustrations
23108,4019,writer
23109,13046,Goodreads Author
23109,13047,Goodreads Author
23109,15845,Goodreads Author
23110,15846,writer
23110,15847,Illustrator
23110,15848,Goodreads Author)
23111,15849,Goodreads Author
23112,15850,Goodreads Author
23113,561,Goodreads Author
23114,15851,writer
23115,7249,writer
23116,8316,Goodreads Author
23117,15852,writer
23118,15853,Goodreads Author
23118,15854,Translator
23119,15855,writer
23119,15856,Introduction
23119,15857,writer
23119,15858,Illustrator
23120,8411,writer
23121,8119,Goodreads Author
23122,15859,writer
23123,14618,Goodreads Author
23123,15860,writer
23123,15861,writer
23124,15862,writer
23125,3761,writer
23125,15863,Contributor
23125,15864,Contributor
23125,15865,Contributor
23125,15866,Contributor
23125,15867,Contributor
23126,5411,Author/Illustrator
23127,15868,writer
23128,15869,writer
23129,2496,writer
23130,13062,writer
23131,15870,Goodreads Author
23131,15871,writer
23132,15872,Goodreads Author
23132,10052,Goodreads Author)
23133,15873,writer
23133,15874,writer
23134,2568,Goodreads Author
23135,15875,writer
23136,15876,Goodreads Author
23137,2137,Goodreads Author
23138,1788,writer
23139,13906,writer
23139,8711,Illustrator
23140,15877,Goodreads Author
23141,13085,writer
23142,5524,writer
23142,15878,writer
23143,552,Goodreads Author
23144,15879,writer
23145,15880,writer
23146,15881,writer
23146,15882,writer
23147,15883,Goodreads Author
23148,15884,Goodreads Author
23149,15885,Goodreads Author
23150,14613,writer
23151,15886,Goodreads Author
23152,1872,Goodreads Author
23153,15887,writer
23153,15888,writer
23154,13099,Goodreads Author
23155,15889,writer
23156,15890,Goodreads Author
23157,15891,writer
23157,685,Translator
23158,15892,writer
23159,15893,writer
23159,15894,Translator
23160,15895,Goodreads Author
23161,15896,Goodreads Author
23162,2763,writer
23163,15897,Goodreads Author
23164,15898,Goodreads Author
23165,1671,Goodreads Author)
23165,1672,Artist
23166,15899,Goodreads Author
23167,14651,Goodreads Author
23168,15900,Goodreads Author
23169,15901,writer
23170,9166,Goodreads Author
23171,15902,writer
23171,15903,writer
23172,15904,writer
23172,15905,Foreword
23173,4807,writer
23174,15906,writer
23174,15907,Translator
23175,15908,writer
23176,5643,writer
23177,429,Goodreads Author
23177,1688,Goodreads Author
23177,15909,Translator
23178,13142,Goodreads Author
23179,15910,writer
23180,6886,Goodreads Author
23181,15911,Goodreads Author
23182,15912,Goodreads Author
23183,15913,Goodreads Author
23184,4403,writer
23185,3771,writer
23186,3301,Goodreads Author
23187,15914,writer
23187,15915,writer
23187,11738,Illustrator
23188,15916,Goodreads Author
23189,15917,writer
23190,15918,Autho
23190,15919,writer
23191,4960,Goodreads Author
23192,15920,Goodreads Author
23192,5474,Goodreads Author
23193,15921,writer
23194,6032,writer
23194,6033,Illustrations
23195,7765,Goodreads Author
23196,15922,writer
23197,14676,Goodreads Author
23198,15923,Goodreads Author
23199,1905,writer
23200,15924,writer
23201,1391,writer
23201,15925,writer
23202,3996,writer
23203,15926,writer
23204,913,writer
23205,15927,Goodreads Author
23206,15928,Goodreads Author
23207,15929,writer
23208,15930,Goodreads Author
23209,15931,Goodreads Author
23210,15932,Goodreads Author
23210,15933,Goodreads Author
23211,15934,writer
23212,15935,writer
23213,15936,Goodreads Author
23214,15937,writer
23215,14683,writer
23215,15938,Goodreads Author)
23216,2583,Goodreads Author
23217,7410,Goodreads Author
23218,15939,writer
23218,15940,writer
23218,15941,Illustrator
23218,15942,Illustrator
23219,15943,Goodreads Author
23220,15944,writer
23221,15945,writer
23221,15946,writer
23222,15947,writer
23223,7109,Goodreads Author
23224,7680,Goodreads Author
23225,8843,writer
23225,15948,Goodreads Author)
23226,11603,Goodreads Author
23227,15949,writer
23228,15950,writer
23229,15951,writer
23230,15952,Goodreads Author
23231,15953,Goodreads Author
23232,14688,Goodreads Author
23233,8879,writer
23234,15954,writer
23235,15955,writer
23235,15956,Illustrator
23236,15957,writer
23236,23,Foreword
23237,15958,writer
23237,15959,Goodreads Author
23238,15960,writer
23239,1234,writer
23239,15961,Translator
23240,3724,writer
23241,15962,writer
23242,15963,writer
23243,786,writer
23244,614,writer
23245,15964,writer
23246,5601,Goodreads Author
23247,10233,writer
23248,9276,Goodreads Author
23249,15965,writer
23250,15966,Goodreads Author
23250,15967,writer
23251,15968,writer
23252,15969,Goodreads Author
23253,15970,writer
23254,15971,writer
23255,15972,writer
23256,3365,writer
23257,2276,writer
23258,15973,writer
23259,2105,Goodreads Author
23260,15974,writer
23261,1609,writer
23262,15975,writer
23263,5759,writer
23263,15976,Editor
23263,15977,Editor
23264,15978,writer
23264,15979,writer
23265,15980,writer
23266,15981,writer
23267,15982,writer
23268,15983,Goodreads Author
23269,15984,Goodreads Author
23270,12861,Goodreads Author
23271,15985,writer
23272,15986,writer
23273,15987,writer
23274,366,writer
23274,9672,Translator
23275,15988,writer
23276,15989,writer
23276,15990,Goodreads Author
23277,15991,writer
23278,10486,Goodreads Author
23279,15992,writer
23280,15993,Goodreads Author
23281,15994,writer
23282,6940,writer
23283,15995,writer
23284,642,Goodreads Author
23285,10292,Goodreads Author
23286,15996,writer
23287,92,writer
23288,15997,writer
23289,15998,writer
23289,15999,writer
23290,10296,writer
23291,16000,Goodreads Author
23292,16001,Foreword
23292,16002,writer
23293,473,writer
23294,10166,writer
23295,6841,writer
23296,3159,writer
23297,16003,Goodreads Author
23297,16004,Goodreads Author
23298,16005,writer
23299,2583,Goodreads Author
23299,16006,Narrator
23300,8572,writer
23300,16007,Translator
23301,5649,writer
23302,16008,writer
23302,16009,writer
23303,6146,writer
23304,16010,writer
23304,16011,Translator
23305,10341,Goodreads Author
23306,10365,Goodreads Author
23307,566,writer
23307,567,Goodreads Author
23308,16012,writer
23309,3707,writer
23310,16013,Goodreads Author
23310,13422,Goodreads Author
23311,737,writer
23312,16014,writer
23313,16015,writer
23314,16016,Goodreads Author
23315,16017,writer
23315,16018,Editor
23316,16019,writer
23317,54,writer
23318,16020,Goodreads Author
23319,16021,Goodreads Author
23320,7032,Goodreads Author
23321,781,writer
23322,718,writer
23323,1826,writer
23324,16022,writer
23325,16023,writer
23326,16024,writer
23327,5568,Goodreads Author
23328,7425,Goodreads Author
23329,4131,writer
23330,16025,writer
23331,16026,writer
23332,3827,Goodreads Author
23333,3603,Goodreads Author
23334,67,writer
23335,647,writer
23335,16027,Introduction
23336,483,writer
23337,16028,writer
23338,16029,Goodreads Author
23339,16030,writer
23340,1074,Goodreads Author
23341,16031,Goodreads Author
23341,16032,writer
23342,10071,writer
23343,13225,writer
23344,5780,Goodreads Author
23345,9861,writer
23346,16033,writer
23346,5813,Translator
23347,495,Goodreads Author
23347,53,Goodreads Author)
23347,16034,Translator
23348,16035,writer
23349,16036,writer
23350,67,writer
23351,115,Goodreads Author
23352,16037,writer
23353,16038,writer
23354,7329,Goodreads Author
23355,16039,writer
23356,6176,Goodreads Author
23357,10412,Goodreads Author
23358,7441,Goodreads Author
23359,7126,writer
23360,16040,Goodreads Author
23361,16041,Goodreads Author
23362,1826,writer
23362,1753,writer
23363,3430,writer
23363,3431,writer
23364,16042,editor
23364,16043,Foreword
23365,16044,writer
23366,16045,writer
23366,16046,Editor
23366,16047,Foreword
23367,16048,writer
23368,14189,writer
23368,16049,Introduction
23369,16050,writer
23370,16051,Goodreads Author
23370,13608,Contributor
23371,4446,Goodreads Author
23372,5410,Goodreads Author
23372,5411,writer
23373,16052,Goodreads Author
23374,16053,writer
23375,7038,writer
23376,16054,Goodreads Author
23377,7405,Goodreads Author
23378,6718,Goodreads Author
23379,14689,writer
23380,2519,writer
23380,9375,Translator
23381,3016,writer
23381,14777,Translator
23381,14778,writer
23382,6511,writer
23382,16055,foreward
23383,10453,Goodreads Author
23384,16056,writer
23385,16057,Goodreads Author
23385,16058,Illustrator
23386,16059,writer
23387,16060,writer
23388,16061,writer
23389,6957,writer
23390,16062,writer
23391,16063,writer
23392,16064,writer
23393,6892,writer
23393,1383,Edito
23393,447,writer
23394,16065,Goodreads Author
23395,3756,Goodreads Author
23396,16066,writer
23396,16067,Illustrator
23397,16068,writer
23398,646,writer
23399,16069,writer
23400,16070,writer
23401,6220,writer
23401,16071,Translator
23402,91,writer
23403,2507,writer
23404,2991,writer
23405,13344,writer
23406,16072,Goodreads Author
23407,3126,writer
23408,2102,Goodreads Author
23409,16073,writer
23410,634,Goodreads Author
23411,371,Goodreads Author)
23411,16074,Contributor
23411,16075,Contributor
23411,16076,Contributor
23411,16077,Contributor
23411,16078,Contributor
23411,16079,Contributor
23411,16080,Contributor
23411,682,writer
23412,7506,writer
23412,16081,writer
23413,16082,writer
23413,16083,Illustrator
23413,16084,Illustrator
23414,6409,writer
23415,9896,writer
23416,16085,writer
23417,16086,Goodreads Author
23418,16087,Goodreads Author
23419,7159,writer
23420,3139,writer
23421,8376,Goodreads Author
23421,16088,Goodreads Author
23421,16089,writer
23422,16090,writer
23423,6463,writer
23424,16091,writer
23425,16092,writer
23426,10240,writer
23427,16093,writer
23427,16094,Foreword by
23428,9,writer
23428,16095,Editor
23428,16096,Editor
23429,16097,writer
23430,16098,writer
23431,16099,Goodreads Author
23432,16100,Goodreads Author
23433,8626,Goodreads Author
23434,7931,writer
23435,1110,writer
23436,2933,writer
23437,8715,writer
23438,16101,writer
23439,16102,Goodreads Author
23440,2952,writer
23441,16103,writer
23442,16104,writer
23443,1478,writer
23443,1479,writer
23444,16105,Goodreads Author
23445,2127,writer
23445,2128,Translator
23446,750,Goodreads Author
23447,303,writer
23448,13390,writer
23449,16106,writer
23449,16107,writer
23450,16108,writer
23451,16109,writer
23452,1217,Goodreads Author
23453,16110,writer
23453,16111,Translator
23454,3444,writer
23455,16112,writer
23456,16113,writer
23457,16114,Goodreads Author
23458,16115,Goodreads Author
23459,10690,writer
23460,7701,Goodreads Author
23461,16116,writer
23462,13410,Goodreads Author
23463,16117,Goodreads Author
23464,16118,Writer
23464,8883,writer
23465,10072,writer
23466,1404,writer
23467,16119,writer
23468,16120,writer
23469,2366,writer
23470,16121,Goodreads Author
23471,6008,writer
23472,266,writer
23472,7339,Illustrator
23473,16122,Goodreads Author
23474,16123,writer
23475,16124,Editor
23476,16125,writer
23477,16126,writer
23478,2774,writer
23479,16127,writer
23480,16128,writer
23481,1227,writer
23482,1353,writer
23483,147,Goodreads Author
23483,16129,writer
23483,16130,writer
23484,10842,writer
23484,16131,writer
23485,3635,Goodreads Author
23485,16132,Designed by
23486,2038,Goodreads Author
23487,16133,writer
23488,16134,writer
23489,174,writer
23489,16135,Annotations
23490,13445,Goodreads Author
23491,8819,Goodreads Author
23492,16136,writer
23493,4628,writer
23494,13365,writer
23495,3014,Goodreads Author
23496,8430,Goodreads Author
23497,9139,Goodreads Author
23498,809,writer
23499,16137,writer
23500,6877,writer
23501,16138,writer
23502,14853,Goodreads Author
23503,1516,writer
23504,173,writer
23505,16139,Goodreads Author
23506,16140,writer
23507,16141,writer
23508,14870,Goodreads Author
23509,16142,Director
23509,16143,writer
23509,7292,Foreword by
23510,4007,Goodreads Author
23511,16144,Goodreads Author
23512,2081,writer
23513,332,writer
23514,16145,writer
23515,16146,writer
23516,10666,Goodreads Author
23517,16147,writer
23518,10677,Goodreads Author
23519,2992,Goodreads Author
23520,12550,writer
23521,105,Goodreads Author
23522,1609,writer
23523,4016,writer
23523,16148,Foreword
23524,4107,writer
23524,16149,writer
23525,118,writer
23526,16150,writer
23527,16151,Goodreads Author
23528,8407,writer
23529,16152,writer
23529,16153,Translator
23530,16154,writer
23530,16155,Contributor
23531,16156,writer
23532,10567,Goodreads Author
23533,16157,writer
23534,403,writer
23534,480,Goodreads Author)
23535,16158,writer
23535,16159,writer
23535,16160,Editor
23536,16161,writer
23537,16162,writer
23538,10716,writer
23538,10717,Illustrator
23539,2021,writer
23540,1853,writer
23541,10752,writer
23542,15382,Goodreads Author
23543,14234,writer
23544,16163,Goodreads Author
23545,1523,writer
23545,1524,Translator
23546,16164,writer
23547,5485,writer
23548,16165,Goodreads Author
23549,16166,Goodreads Author
23550,13494,Goodreads Author
23551,3142,Goodreads Author
23552,1478,writer
23552,1479,writer
23552,16167,Translator
23552,1480,Introduction
23553,16168,writer
23554,16169,writer
23555,7554,writer
23556,10748,Goodreads Author
23556,10749,writer
23557,16170,Goodreads Author
23558,14888,writer
23559,16171,writer
23560,7685,writer
23560,7686,writer
23561,14890,writer
23562,6550,writer
23562,16172,Cover Artist
23563,16173,writer
23564,8724,writer
23565,16174,writer
23566,16175,writer
23567,572,Goodreads Author
23568,16176,writer
23568,16177,Translator
23569,10434,writer
23569,16178,Translator
23570,2707,writer
23571,3327,writer
23572,5474,Goodreads Author
23572,6154,writer
23573,2447,Goodreads Author
23574,16179,writer
23575,3713,Goodreads Author
23576,16180,writer
23577,16181,writer
23578,16182,writer
23578,16183,writer
23579,16184,Goodreads Author
23580,3111,writer
23580,8890,Editor
23581,7148,Goodreads Author
23582,16185,writer
23583,12061,writer
23584,2594,writer
23584,10726,Translator
23585,16186,writer
23586,16187,writer
23587,16188,Goodreads Author
23588,3172,writer
23589,16189,writer
23589,16190,Goodreads Author)
23590,16191,Goodreads Author
23591,8678,writer
23592,4843,Goodreads Author
23593,2674,Goodreads Author
23594,16192,writer
23595,819,writer
23595,16193,Translator
23595,16194,Translator
